epoch,step,test_acc,test_aon,test_mvc_s,train_acc,train_aon,train_loss,train_mvc_s,val_acc,val_aon,val_loss,val_mvc_s
0,49,,,,0.8999999761581421,0.0,0.4386312961578369,0.05000000074505806,,,,
0,99,,,,0.6000000238418579,0.0,0.8363462686538696,0.5,,,,
0,149,,,,0.8999999761581421,0.0,0.3473392426967621,0.15000000596046448,,,,
0,199,,,,0.8999999761581421,0.0,0.2225804328918457,0.05000000074505806,,,,
0,249,,,,0.699999988079071,0.0,0.5114794969558716,0.05000000074505806,,,,
0,299,,,,0.6000000238418579,0.0,0.7862715125083923,0.10000000149011612,,,,
0,349,,,,0.6000000238418579,0.0,0.9396612048149109,0.10000000149011612,,,,
0,399,,,,0.800000011920929,0.0,0.557310938835144,0.30000001192092896,,,,
0,449,,,,0.6000000238418579,0.0,0.5854977369308472,0.10000000149011612,,,,
0,499,,,,0.8999999761581421,0.0,0.31262120604515076,0.15000000596046448,,,,
0,549,,,,0.699999988079071,0.0,0.6346354484558105,0.15000000596046448,,,,
0,599,,,,1.0,1.0,0.2773965299129486,0.0,,,,
0,649,,,,0.800000011920929,0.0,0.4323757588863373,0.10000000149011612,,,,
0,699,,,,0.699999988079071,0.0,0.5554622411727905,0.05000000074505806,,,,
0,749,,,,0.699999988079071,0.0,0.3983496129512787,0.3499999940395355,,,,
0,799,,,,0.20000000298023224,0.0,0.9634783864021301,0.20000000298023224,,,,
0,849,,,,0.800000011920929,0.0,0.6170369386672974,0.0,,,,
0,899,,,,0.800000011920929,0.0,0.29602617025375366,0.10000000149011612,,,,
0,949,,,,0.5,0.0,0.8482431173324585,0.15000000596046448,,,,
0,999,,,,0.8999999761581421,0.0,0.2889648973941803,0.3499999940395355,,,,
0,1049,,,,0.8999999761581421,0.0,0.2727906405925751,0.05000000074505806,,,,
0,1099,,,,0.8999999761581421,0.0,0.30384811758995056,0.44999998807907104,,,,
0,1149,,,,0.699999988079071,0.0,0.5784515142440796,0.3499999940395355,,,,
0,1199,,,,0.800000011920929,0.0,0.44501009583473206,0.699999988079071,,,,
0,1249,,,,0.699999988079071,0.0,0.51393723487854,0.3499999940395355,,,,
0,1299,,,,0.5,0.0,0.6509206891059875,0.15000000596046448,,,,
0,1349,,,,0.5,0.0,0.7289264798164368,0.550000011920929,,,,
0,1399,,,,1.0,1.0,0.20365497469902039,0.0,,,,
0,1449,,,,1.0,1.0,0.1704520732164383,0.0,,,,
0,1499,,,,0.6000000238418579,0.0,0.7622348070144653,0.0,,,,
0,1549,,,,0.800000011920929,0.0,0.3824235796928406,0.0,,,,
0,1599,,,,0.8999999761581421,0.0,0.33623793721199036,0.15000000596046448,,,,
0,1649,,,,0.8999999761581421,0.0,0.1964099258184433,0.05000000074505806,,,,
0,1699,,,,1.0,1.0,0.26570945978164673,0.0,,,,
0,1749,,,,0.8999999761581421,0.0,0.3443026840686798,0.05000000074505806,,,,
0,1799,,,,0.8999999761581421,0.0,0.24467070400714874,0.15000000596046448,,,,
0,1849,,,,0.8999999761581421,0.0,0.13173577189445496,0.05000000074505806,,,,
0,1899,,,,0.6000000238418579,0.0,0.5272067785263062,0.6000000238418579,,,,
0,1949,,,,1.0,1.0,0.1678730696439743,0.0,,,,
0,1999,,,,0.800000011920929,0.0,0.4547027051448822,0.0,,,,
0,2049,,,,0.6000000238418579,0.0,0.49555808305740356,0.4000000059604645,,,,
0,2099,,,,0.800000011920929,0.0,0.3040541112422943,0.10000000149011612,,,,
0,2149,,,,0.699999988079071,0.0,0.7521595358848572,0.550000011920929,,,,
0,2199,,,,0.800000011920929,0.0,0.6682080030441284,0.0,,,,
0,2249,,,,0.8999999761581421,0.0,0.28221625089645386,0.05000000074505806,,,,
0,2299,,,,0.699999988079071,0.0,0.5374760627746582,0.6499999761581421,,,,
0,2349,,,,0.8999999761581421,0.0,0.37302765250205994,0.05000000074505806,,,,
0,2399,,,,1.0,1.0,0.3006657063961029,0.0,,,,
0,2449,,,,0.699999988079071,0.0,0.47061052918434143,0.05000000074505806,,,,
0,2499,,,,0.8999999761581421,0.0,0.34810587763786316,0.15000000596046448,,,,
0,2549,,,,0.699999988079071,0.0,0.5626299381256104,0.6499999761581421,,,,
0,2599,,,,0.800000011920929,0.0,0.4622989594936371,0.699999988079071,,,,
0,2649,,,,0.699999988079071,0.0,0.4940282702445984,0.8500000238418579,,,,
0,2699,,,,0.8999999761581421,0.0,0.25129589438438416,0.3499999940395355,,,,
0,2749,,,,0.699999988079071,0.0,0.725013017654419,0.05000000074505806,,,,
0,2799,,,,0.8999999761581421,0.0,0.3080670237541199,0.05000000074505806,,,,
