epoch,step,test_acc,test_aon,test_mvc_s,train_acc,train_aon,train_loss,train_mvc_s,val_acc,val_aon,val_loss,val_mvc_s
0,49,,,,0.800000011920929,0.0,0.4419003129005432,6.0,,,,
0,99,,,,0.8999999761581421,0.0,0.3620431423187256,1.0,,,,
0,149,,,,0.800000011920929,0.0,0.3567451238632202,0.0,,,,
0,199,,,,0.699999988079071,0.0,0.5720999836921692,7.0,,,,
0,249,,,,1.0,1.0,0.1118251234292984,0.0,,,,
0,299,,,,0.699999988079071,0.0,0.6509222984313965,1.0,,,,
0,349,,,,0.5,0.0,0.7293327450752258,5.0,,,,
0,399,,,,0.8999999761581421,0.0,0.4080212116241455,3.0,,,,
0,449,,,,0.6000000238418579,0.0,0.5855308771133423,6.0,,,,
0,499,,,,1.0,1.0,0.17968764901161194,0.0,,,,
0,549,,,,0.699999988079071,0.0,0.4465058743953705,3.0,,,,
0,599,,,,0.6000000238418579,0.0,0.5963544845581055,0.0,,,,
0,649,,,,0.6000000238418579,0.0,0.7514812350273132,4.0,,,,
0,699,,,,0.699999988079071,0.0,0.4089582562446594,3.0,,,,
0,749,,,,0.8999999761581421,0.0,0.24929103255271912,15.0,,,,
0,799,,,,0.800000011920929,0.0,0.6878636479377747,2.0,,,,
0,849,,,,0.800000011920929,0.0,0.41401082277297974,2.0,,,,
0,899,,,,0.800000011920929,0.0,0.3838168680667877,0.0,,,,
0,949,,,,0.800000011920929,0.0,0.39143580198287964,2.0,,,,
0,999,,,,0.800000011920929,0.0,0.34179744124412537,2.0,,,,
0,1049,,,,0.8999999761581421,0.0,0.2906087040901184,9.0,,,,
0,1099,,,,0.699999988079071,0.0,0.4018944799900055,7.0,,,,
0,1149,,,,0.8999999761581421,0.0,0.23440822958946228,5.0,,,,
0,1199,,,,0.8999999761581421,0.0,0.1693972647190094,1.0,,,,
0,1249,,,,0.8999999761581421,0.0,0.34353891015052795,1.0,,,,
0,1299,,,,0.6000000238418579,0.0,0.9243932962417603,0.0,,,,
0,1349,,,,1.0,1.0,0.23437419533729553,0.0,,,,
0,1399,,,,0.699999988079071,0.0,0.47899216413497925,3.0,,,,
0,1449,,,,0.8999999761581421,0.0,0.3120114207267761,11.0,,,,
0,1499,,,,0.8999999761581421,0.0,0.24503430724143982,5.0,,,,
0,1549,,,,0.6000000238418579,0.0,0.9280366897583008,2.0,,,,
0,1599,,,,1.0,1.0,0.06196032091975212,20.0,,,,
0,1649,,,,0.6000000238418579,0.0,0.5756639242172241,0.0,,,,
0,1699,,,,0.800000011920929,0.0,0.4065493047237396,2.0,,,,
0,1749,,,,0.699999988079071,0.0,0.5538870692253113,3.0,,,,
0,1799,,,,0.699999988079071,0.0,0.695093035697937,1.0,,,,
0,1849,,,,0.800000011920929,0.0,0.35510769486427307,2.0,,,,
0,1899,,,,0.699999988079071,0.0,0.6898504495620728,3.0,,,,
0,1949,,,,0.699999988079071,0.0,0.7009570598602295,3.0,,,,
0,1999,,,,0.8999999761581421,0.0,0.4166083335876465,3.0,,,,
0,2049,,,,0.6000000238418579,0.0,0.6567913889884949,0.0,,,,
0,2099,,,,1.0,1.0,0.20094425976276398,4.0,,,,
0,2149,,,,0.800000011920929,0.0,0.424797922372818,0.0,,,,
0,2199,,,,1.0,1.0,0.2424343079328537,0.0,,,,
0,2249,,,,0.699999988079071,0.0,0.4126557409763336,1.0,,,,
0,2299,,,,0.8999999761581421,0.0,0.27229732275009155,1.0,,,,
0,2349,,,,0.8999999761581421,0.0,0.2932170033454895,11.0,,,,
0,2399,,,,0.800000011920929,0.0,0.6096565127372742,0.0,,,,
0,2449,,,,0.8999999761581421,0.0,0.3351408839225769,1.0,,,,
0,2499,,,,0.699999988079071,0.0,0.733905017375946,1.0,,,,
0,2549,,,,0.6000000238418579,0.0,0.5590468645095825,0.0,,,,
0,2599,,,,0.8999999761581421,0.0,0.26537734270095825,1.0,,,,
0,2649,,,,0.5,0.0,0.7992817163467407,4.0,,,,
0,2699,,,,0.8999999761581421,0.0,0.6270004510879517,1.0,,,,
0,2749,,,,0.699999988079071,0.0,0.5044454336166382,9.0,,,,
0,2799,,,,0.800000011920929,0.0,0.42473140358924866,2.0,,,,
0,2849,,,,0.800000011920929,0.0,0.3143599033355713,0.0,,,,
0,2899,,,,0.8999999761581421,0.0,0.2436533421278,1.0,,,,
0,2949,,,,0.8999999761581421,0.0,0.44984444975852966,1.0,,,,
0,2999,,,,0.5,0.0,0.8555638194084167,1.0,,,,
0,3049,,,,0.699999988079071,0.0,0.6906074285507202,1.0,,,,
0,3099,,,,0.800000011920929,0.0,0.2931106686592102,2.0,,,,
0,3149,,,,0.800000011920929,0.0,0.32279518246650696,2.0,,,,
0,3199,,,,0.699999988079071,0.0,0.5119359493255615,17.0,,,,
0,3249,,,,0.800000011920929,0.0,0.2458568513393402,2.0,,,,
0,3299,,,,0.8999999761581421,0.0,0.21610622107982635,1.0,,,,
0,3349,,,,0.6000000238418579,0.0,0.6970923542976379,2.0,,,,
0,3399,,,,0.699999988079071,0.0,0.46271833777427673,1.0,,,,
0,3449,,,,0.800000011920929,0.0,0.48821431398391724,2.0,,,,
0,3499,,,,0.800000011920929,0.0,0.3917192816734314,2.0,,,,
0,3549,,,,0.800000011920929,0.0,0.5316416025161743,0.0,,,,
0,3599,,,,0.699999988079071,0.0,0.5024048686027527,1.0,,,,
0,3649,,,,0.800000011920929,0.0,0.3725317120552063,18.0,,,,
0,3699,,,,0.4000000059604645,0.0,0.7395078539848328,2.0,,,,
