epoch,step,train_acc,train_aon,train_loss,train_mvc_s,val_acc,val_aon,val_loss,val_mvc_s
0,2549,0.8999999761581421,0.0,0.4345363676548004,21.0,,,,
0,2599,0.800000011920929,0.0,0.4253292977809906,20.0,,,,
0,2649,0.699999988079071,0.0,0.5730769038200378,11.0,,,,
0,2699,0.8999999761581421,0.0,0.3472757339477539,17.0,,,,
0,2749,0.699999988079071,0.0,0.6052696108818054,3.0,,,,
0,2799,1.0,1.0,0.2953048348426819,20.0,,,,
0,2849,1.0,1.0,0.23744387924671173,20.0,,,,
0,2899,0.699999988079071,0.0,0.5815790891647339,21.0,,,,
0,2949,0.8999999761581421,0.0,0.3630296587944031,21.0,,,,
0,2999,0.800000011920929,0.0,0.4324556291103363,6.0,,,,
0,3049,0.699999988079071,0.0,0.4391123652458191,21.0,,,,
0,3099,0.6000000238418579,0.0,0.8432760238647461,20.0,,,,
0,3149,0.8999999761581421,0.0,0.2640037536621094,17.0,,,,
0,3199,1.0,1.0,0.23007765412330627,20.0,,,,
0,3249,1.0,1.0,0.2243025302886963,20.0,,,,
0,3299,0.800000011920929,0.0,0.3192234933376312,14.0,,,,
0,3349,0.800000011920929,0.0,0.40736284852027893,18.0,,,,
0,3399,0.8999999761581421,0.0,0.23330914974212646,17.0,,,,
0,3449,0.800000011920929,0.0,0.33337241411209106,20.0,,,,
0,3499,1.0,1.0,0.184062197804451,20.0,,,,
0,3549,1.0,1.0,0.148331880569458,20.0,,,,
0,3599,0.8999999761581421,0.0,0.4273138642311096,21.0,,,,
0,3649,0.8999999761581421,0.0,0.32199108600616455,15.0,,,,
0,3699,0.800000011920929,0.0,0.40375369787216187,12.0,,,,
0,3749,0.800000011920929,0.0,0.5373414754867554,20.0,,,,
0,3799,0.800000011920929,0.0,0.37308210134506226,18.0,,,,
0,3849,0.699999988079071,0.0,0.8894344568252563,21.0,,,,
0,3899,0.800000011920929,0.0,0.48703962564468384,22.0,,,,
0,3949,0.800000011920929,0.0,0.4224126935005188,20.0,,,,
0,3999,0.800000011920929,0.0,0.31596532464027405,22.0,,,,
0,4049,0.8999999761581421,0.0,0.2581617832183838,17.0,,,,
0,4099,0.800000011920929,0.0,0.484332799911499,20.0,,,,
0,4149,0.6000000238418579,0.0,0.49657362699508667,18.0,,,,
0,4199,0.800000011920929,0.0,0.2909621298313141,10.0,,,,
0,4249,0.699999988079071,0.0,0.9275076985359192,19.0,,,,
0,4299,0.5,0.0,0.8452666401863098,9.0,,,,
0,4349,0.5,0.0,0.7927159667015076,21.0,,,,
0,4399,0.699999988079071,0.0,0.39762815833091736,17.0,,,,
0,4449,0.5,0.0,0.8601589202880859,17.0,,,,
0,4499,0.800000011920929,0.0,0.3212554454803467,22.0,,,,
0,4549,0.699999988079071,0.0,0.4659268260002136,7.0,,,,
0,4599,0.8999999761581421,0.0,0.40951767563819885,17.0,,,,
0,4649,0.6000000238418579,0.0,0.7614833116531372,22.0,,,,
0,4699,0.699999988079071,0.0,0.5857127904891968,17.0,,,,
0,4749,0.8999999761581421,0.0,0.33804556727409363,17.0,,,,
0,4799,0.5,0.0,0.5922297239303589,19.0,,,,
0,4849,0.8999999761581421,0.0,0.3185137212276459,21.0,,,,
0,4899,0.699999988079071,0.0,0.6757960319519043,5.0,,,,
0,4949,0.699999988079071,0.0,0.5170234441757202,15.0,,,,
0,4999,0.800000011920929,0.0,0.20309171080589294,2.0,,,,
0,5049,0.8999999761581421,0.0,0.40396013855934143,21.0,,,,
0,5099,0.699999988079071,0.0,0.39471927285194397,9.0,,,,
0,5149,0.699999988079071,0.0,0.598961353302002,19.0,,,,
0,5199,0.8999999761581421,0.0,0.26662522554397583,21.0,,,,
0,5249,0.8999999761581421,0.0,0.26772430539131165,17.0,,,,
0,5299,0.6000000238418579,0.0,0.6553747057914734,22.0,,,,
0,5349,0.8999999761581421,0.0,0.24385866522789001,17.0,,,,
0,5399,0.800000011920929,0.0,0.3828045427799225,16.0,,,,
0,5449,0.800000011920929,0.0,0.35702380537986755,22.0,,,,
0,5499,1.0,1.0,0.2743617296218872,20.0,,,,
0,5549,0.8999999761581421,0.0,0.2587216794490814,11.0,,,,
0,5599,0.8999999761581421,0.0,0.36913901567459106,19.0,,,,
0,5649,1.0,1.0,0.21789979934692383,16.0,,,,
0,5699,1.0,1.0,0.2131538838148117,18.0,,,,
0,5749,1.0,1.0,0.184044748544693,20.0,,,,
0,5799,0.8999999761581421,0.0,0.18611852824687958,17.0,,,,
0,5849,1.0,1.0,0.29596424102783203,20.0,,,,
0,5899,0.8999999761581421,0.0,0.44328078627586365,17.0,,,,
0,5949,0.800000011920929,0.0,0.37186193466186523,12.0,,,,
0,5999,0.8999999761581421,0.0,0.33383649587631226,9.0,,,,
0,6049,0.8999999761581421,0.0,0.45602741837501526,17.0,,,,
0,6099,0.8999999761581421,0.0,0.41864967346191406,5.0,,,,
0,6149,0.8999999761581421,0.0,0.36832529306411743,17.0,,,,
0,6199,0.800000011920929,0.0,0.3790426254272461,18.0,,,,
0,6249,0.8999999761581421,0.0,0.35416215658187866,17.0,,,,
0,6299,0.699999988079071,0.0,0.5079790949821472,19.0,,,,
0,6349,0.699999988079071,0.0,0.6594313383102417,9.0,,,,
0,6399,0.8999999761581421,0.0,0.21278974413871765,15.0,,,,
0,6449,0.6000000238418579,0.0,0.5672909021377563,10.0,,,,
0,6499,1.0,1.0,0.2387426346540451,10.0,,,,
0,6549,1.0,1.0,0.19519102573394775,20.0,,,,
0,6599,0.800000011920929,0.0,0.5681771039962769,20.0,,,,
0,6649,1.0,1.0,0.18823440372943878,20.0,,,,
0,6699,0.800000011920929,0.0,0.3420082926750183,8.0,,,,
0,6749,0.6000000238418579,0.0,0.6223729252815247,18.0,,,,
0,6799,0.699999988079071,0.0,0.4495387077331543,19.0,,,,
0,6849,0.800000011920929,0.0,0.42361825704574585,14.0,,,,
0,6899,0.800000011920929,0.0,0.27879154682159424,20.0,,,,
0,6949,0.5,0.0,0.8298949003219604,17.0,,,,
0,6999,0.8999999761581421,0.0,0.2970118522644043,7.0,,,,
0,7049,1.0,1.0,0.3200710713863373,16.0,,,,
0,7099,0.5,0.0,0.9963542819023132,23.0,,,,
0,7149,1.0,1.0,0.27928876876831055,12.0,,,,
0,7199,0.699999988079071,0.0,0.5845344662666321,17.0,,,,
0,7249,0.5,0.0,0.7377548217773438,11.0,,,,
0,7299,0.8999999761581421,0.0,0.30858132243156433,9.0,,,,
0,7349,0.8999999761581421,0.0,0.2701486647129059,17.0,,,,
0,7399,0.699999988079071,0.0,0.5151378512382507,-3.0,,,,
0,7449,0.800000011920929,0.0,0.3230523467063904,6.0,,,,
0,7499,0.8999999761581421,0.0,0.2371206283569336,17.0,,,,
0,7549,0.699999988079071,0.0,0.35229024291038513,15.0,,,,
0,7599,0.699999988079071,0.0,0.5545471906661987,9.0,,,,
0,7649,0.699999988079071,0.0,0.45190420746803284,21.0,,,,
0,7699,1.0,1.0,0.07968618720769882,20.0,,,,
0,7749,1.0,1.0,0.3186039328575134,20.0,,,,
0,7799,0.800000011920929,0.0,0.3704082667827606,22.0,,,,
0,7849,0.8999999761581421,0.0,0.32800841331481934,17.0,,,,
0,7899,0.8999999761581421,0.0,0.3669798672199249,21.0,,,,
0,7949,0.699999988079071,0.0,0.4628410339355469,17.0,,,,
0,7999,0.6000000238418579,0.0,0.7310911417007446,18.0,,,,
0,7999,,,,,0.7831522226333618,0.12049999833106995,0.4258511960506439,20.404499053955078
1,8049,1.0,1.0,0.2110728770494461,20.0,,,,
1,8099,0.4000000059604645,0.0,0.838045597076416,20.0,,,,
1,8149,0.699999988079071,0.0,0.6453809142112732,21.0,,,,
1,8199,1.0,1.0,0.08451713621616364,6.0,,,,
1,8249,0.699999988079071,0.0,0.6155630946159363,17.0,,,,
1,8299,0.8999999761581421,0.0,0.2882683575153351,15.0,,,,
1,8349,0.699999988079071,0.0,0.5831605792045593,11.0,,,,
1,8399,0.699999988079071,0.0,0.5078232288360596,5.0,,,,
1,8449,0.8999999761581421,0.0,0.3381046652793884,13.0,,,,
1,8499,1.0,1.0,0.2722043991088867,20.0,,,,
1,8549,0.800000011920929,0.0,0.2927128076553345,18.0,,,,
1,8599,0.800000011920929,0.0,0.3988817632198334,18.0,,,,
1,8649,0.699999988079071,0.0,0.8018811345100403,19.0,,,,
1,8699,0.4000000059604645,0.0,0.5938920974731445,18.0,,,,
1,8749,1.0,1.0,0.2098553478717804,20.0,,,,
1,8799,0.4000000059604645,0.0,0.7637460827827454,18.0,,,,
1,8849,0.699999988079071,0.0,0.3972714841365814,21.0,,,,
1,8899,0.800000011920929,0.0,0.3578563332557678,14.0,,,,
1,8949,0.699999988079071,0.0,0.48034676909446716,17.0,,,,
1,8999,0.699999988079071,0.0,0.6307423710823059,15.0,,,,
1,9049,0.800000011920929,0.0,0.3817962110042572,18.0,,,,
1,9099,0.699999988079071,0.0,0.6063493490219116,17.0,,,,
1,9149,0.800000011920929,0.0,0.49207955598831177,20.0,,,,
1,9199,0.8999999761581421,0.0,0.29684969782829285,15.0,,,,
1,9249,0.800000011920929,0.0,0.49867644906044006,16.0,,,,
1,9299,0.6000000238418579,0.0,0.5648878216743469,16.0,,,,
1,9349,1.0,1.0,0.2550521790981293,20.0,,,,
1,9399,0.8999999761581421,0.0,0.3207169473171234,17.0,,,,
1,9449,0.800000011920929,0.0,0.4736725389957428,18.0,,,,
1,9499,0.5,0.0,0.6085259318351746,17.0,,,,
1,9549,0.8999999761581421,0.0,0.29730457067489624,21.0,,,,
1,9599,0.6000000238418579,0.0,0.6346290707588196,22.0,,,,
1,9649,0.6000000238418579,0.0,0.7537748217582703,18.0,,,,
1,9699,0.800000011920929,0.0,0.47106432914733887,20.0,,,,
1,9749,0.800000011920929,0.0,0.4562186300754547,20.0,,,,
1,9799,0.699999988079071,0.0,0.5024104714393616,19.0,,,,
1,9849,0.8999999761581421,0.0,0.3946596086025238,17.0,,,,
1,9899,0.800000011920929,0.0,0.5530573725700378,20.0,,,,
1,9949,1.0,1.0,0.2654673457145691,10.0,,,,
1,9999,0.800000011920929,0.0,0.29187238216400146,20.0,,,,
1,10049,0.8999999761581421,0.0,0.2933664619922638,17.0,,,,
1,10099,0.699999988079071,0.0,0.47095784544944763,21.0,,,,
1,10149,0.699999988079071,0.0,0.3430699408054352,21.0,,,,
1,10199,0.699999988079071,0.0,0.8133035898208618,20.0,,,,
1,10249,0.8999999761581421,0.0,0.2323901653289795,21.0,,,,
1,10299,0.8999999761581421,0.0,0.3179645240306854,21.0,,,,
1,10349,1.0,1.0,0.22179937362670898,20.0,,,,
1,10399,0.800000011920929,0.0,0.3078537583351135,14.0,,,,
1,10449,0.699999988079071,0.0,0.558376669883728,17.0,,,,
1,10499,0.699999988079071,0.0,0.6209603548049927,21.0,,,,
1,10549,0.5,0.0,0.6806476712226868,1.0,,,,
1,10599,0.8999999761581421,0.0,0.1859993189573288,21.0,,,,
1,10649,0.8999999761581421,0.0,0.30166083574295044,9.0,,,,
1,10699,0.800000011920929,0.0,0.24248453974723816,18.0,,,,
1,10749,0.8999999761581421,0.0,0.4154282510280609,21.0,,,,
1,10799,0.800000011920929,0.0,0.34578585624694824,14.0,,,,
1,10849,0.5,0.0,0.7038263082504272,21.0,,,,
1,10899,1.0,1.0,0.22097721695899963,20.0,,,,
1,10949,0.699999988079071,0.0,0.4832090437412262,21.0,,,,
1,10999,1.0,1.0,0.20485346019268036,20.0,,,,
1,11049,0.8999999761581421,0.0,0.2157575637102127,21.0,,,,
1,11099,0.800000011920929,0.0,0.44152936339378357,20.0,,,,
1,11149,0.699999988079071,0.0,0.6966643929481506,11.0,,,,
1,11199,0.699999988079071,0.0,0.5135324597358704,19.0,,,,
1,11249,0.6000000238418579,0.0,0.6210499405860901,16.0,,,,
1,11299,0.699999988079071,0.0,0.41459816694259644,21.0,,,,
1,11349,1.0,1.0,0.19876189529895782,20.0,,,,
1,11399,0.8999999761581421,0.0,0.2535834312438965,11.0,,,,
1,11449,1.0,1.0,0.13663217425346375,20.0,,,,
1,11499,0.699999988079071,0.0,0.5958031415939331,15.0,,,,
1,11549,0.8999999761581421,0.0,0.16150091588497162,21.0,,,,
1,11599,0.8999999761581421,0.0,0.29002776741981506,15.0,,,,
1,11649,0.699999988079071,0.0,0.361959308385849,21.0,,,,
1,11699,1.0,1.0,0.2837146818637848,20.0,,,,
1,11749,0.5,0.0,0.6432928442955017,11.0,,,,
1,11799,0.6000000238418579,0.0,0.7434670329093933,4.0,,,,
1,11849,0.8999999761581421,0.0,0.3561694025993347,21.0,,,,
1,11899,0.8999999761581421,0.0,0.2551199197769165,17.0,,,,
1,11949,0.6000000238418579,0.0,0.6296228170394897,18.0,,,,
1,11999,0.800000011920929,0.0,0.37927117943763733,22.0,,,,
1,12049,1.0,1.0,0.23565833270549774,8.0,,,,
1,12099,0.699999988079071,0.0,0.5127479434013367,21.0,,,,
1,12149,0.800000011920929,0.0,0.5715793967247009,8.0,,,,
1,12199,1.0,1.0,0.24176450073719025,20.0,,,,
1,12249,0.800000011920929,0.0,0.5623804926872253,16.0,,,,
1,12299,0.8999999761581421,0.0,0.2812774181365967,13.0,,,,
1,12349,0.800000011920929,0.0,0.5066240429878235,8.0,,,,
1,12399,0.800000011920929,0.0,0.36970555782318115,20.0,,,,
1,12449,0.699999988079071,0.0,0.4840157926082611,9.0,,,,
1,12499,0.800000011920929,0.0,0.4390469491481781,10.0,,,,
1,12549,0.8999999761581421,0.0,0.2990352511405945,15.0,,,,
1,12599,0.6000000238418579,0.0,0.731040358543396,18.0,,,,
1,12649,1.0,1.0,0.14754723012447357,20.0,,,,
1,12699,0.6000000238418579,0.0,0.5709500312805176,12.0,,,,
1,12749,0.699999988079071,0.0,0.7172426581382751,21.0,,,,
1,12799,0.800000011920929,0.0,0.48910775780677795,20.0,,,,
1,12849,0.8999999761581421,0.0,0.16649997234344482,5.0,,,,
1,12899,0.699999988079071,0.0,0.46072983741760254,17.0,,,,
1,12949,0.699999988079071,0.0,0.6323798894882202,5.0,,,,
1,12999,0.8999999761581421,0.0,0.38015878200531006,21.0,,,,
1,13049,0.6000000238418579,0.0,0.7705547213554382,10.0,,,,
1,13099,0.6000000238418579,0.0,0.8401830792427063,22.0,,,,
1,13149,0.800000011920929,0.0,0.39250439405441284,22.0,,,,
1,13199,1.0,1.0,0.19824914634227753,20.0,,,,
1,13249,0.699999988079071,0.0,0.7189845442771912,13.0,,,,
1,13299,0.800000011920929,0.0,0.5117693543434143,12.0,,,,
1,13349,0.6000000238418579,0.0,0.4273630976676941,22.0,,,,
1,13399,0.800000011920929,0.0,0.5554986000061035,16.0,,,,
1,13449,0.6000000238418579,0.0,0.7150310277938843,20.0,,,,
1,13499,0.800000011920929,0.0,0.3375605046749115,12.0,,,,
1,13549,0.8999999761581421,0.0,0.3447238802909851,19.0,,,,
1,13599,0.699999988079071,0.0,0.7585074305534363,21.0,,,,
1,13649,0.800000011920929,0.0,0.4327615201473236,10.0,,,,
1,13699,0.800000011920929,0.0,0.32165035605430603,16.0,,,,
1,13749,1.0,1.0,0.19943785667419434,6.0,,,,
1,13799,0.6000000238418579,0.0,0.5451942682266235,20.0,,,,
1,13849,0.8999999761581421,0.0,0.3780011534690857,17.0,,,,
1,13899,0.800000011920929,0.0,0.45718201994895935,20.0,,,,
1,13949,0.8999999761581421,0.0,0.2628042697906494,21.0,,,,
1,13999,0.699999988079071,0.0,0.5444390177726746,17.0,,,,
1,14049,0.699999988079071,0.0,0.6960821151733398,17.0,,,,
1,14099,1.0,1.0,0.1364329755306244,16.0,,,,
1,14149,1.0,1.0,0.19341900944709778,20.0,,,,
1,14199,0.6000000238418579,0.0,0.5752306580543518,22.0,,,,
1,14249,0.699999988079071,0.0,0.41659611463546753,15.0,,,,
1,14299,0.800000011920929,0.0,0.3935856223106384,18.0,,,,
1,14349,0.699999988079071,0.0,0.5902870893478394,5.0,,,,
1,14399,0.800000011920929,0.0,0.37162578105926514,18.0,,,,
1,14449,0.4000000059604645,0.0,0.8860729336738586,20.0,,,,
1,14499,0.800000011920929,0.0,0.3753895163536072,22.0,,,,
1,14549,0.30000001192092896,0.0,0.9759880304336548,17.0,,,,
1,14599,0.6000000238418579,0.0,0.6788600087165833,18.0,,,,
1,14649,0.800000011920929,0.0,0.47461023926734924,18.0,,,,
1,14699,1.0,1.0,0.1463601291179657,20.0,,,,
1,14749,0.6000000238418579,0.0,0.8545500040054321,12.0,,,,
1,14799,0.6000000238418579,0.0,0.629106879234314,14.0,,,,
1,14849,0.800000011920929,0.0,0.31049245595932007,14.0,,,,
1,14899,1.0,1.0,0.3128297030925751,18.0,,,,
1,14949,0.800000011920929,0.0,0.44471511244773865,18.0,,,,
1,14999,1.0,1.0,0.24103447794914246,20.0,,,,
1,15049,0.8999999761581421,0.0,0.2865610718727112,11.0,,,,
1,15099,0.8999999761581421,0.0,0.3599879741668701,17.0,,,,
1,15149,0.6000000238418579,0.0,0.7903313040733337,14.0,,,,
1,15199,0.8999999761581421,0.0,0.29974207282066345,21.0,,,,
1,15249,0.6000000238418579,0.0,0.5649393796920776,12.0,,,,
1,15299,0.699999988079071,0.0,0.4871266484260559,23.0,,,,
1,15349,0.800000011920929,0.0,0.4400406777858734,22.0,,,,
1,15399,0.6000000238418579,0.0,0.63050776720047,18.0,,,,
1,15449,0.699999988079071,0.0,0.519568145275116,9.0,,,,
1,15499,0.8999999761581421,0.0,0.3258322775363922,21.0,,,,
1,15549,0.800000011920929,0.0,0.3387053608894348,14.0,,,,
1,15599,0.6000000238418579,0.0,0.5017075538635254,18.0,,,,
1,15649,0.800000011920929,0.0,0.417656272649765,8.0,,,,
1,15699,0.8999999761581421,0.0,0.3165363669395447,17.0,,,,
1,15749,0.6000000238418579,0.0,0.6130412817001343,16.0,,,,
1,15799,0.6000000238418579,0.0,0.680832028388977,17.0,,,,
1,15849,0.8999999761581421,0.0,0.226182222366333,21.0,,,,
1,15899,0.800000011920929,0.0,0.36837059259414673,20.0,,,,
1,15949,0.8999999761581421,0.0,0.23476111888885498,3.0,,,,
1,15999,0.800000011920929,0.0,0.4770581126213074,22.0,,,,
1,15999,,,,,0.7807518839836121,0.12200000137090683,0.4122680723667145,20.132999420166016
2,16049,1.0,1.0,0.15133140981197357,12.0,,,,
2,16099,0.8999999761581421,0.0,0.34852027893066406,17.0,,,,
2,16149,1.0,1.0,0.27302050590515137,20.0,,,,
2,16199,1.0,1.0,0.1708015501499176,20.0,,,,
2,16249,0.8999999761581421,0.0,0.2041284590959549,3.0,,,,
2,16299,0.8999999761581421,0.0,0.20324933528900146,21.0,,,,
2,16349,0.5,0.0,0.6479564309120178,17.0,,,,
2,16399,0.6000000238418579,0.0,0.638931393623352,18.0,,,,
2,16449,0.8999999761581421,0.0,0.20947346091270447,5.0,,,,
2,16499,0.699999988079071,0.0,0.7685775756835938,17.0,,,,
2,16549,0.8999999761581421,0.0,0.2789066731929779,21.0,,,,
2,16599,0.800000011920929,0.0,0.4830896258354187,12.0,,,,
2,16649,0.8999999761581421,0.0,0.4394707679748535,9.0,,,,
2,16699,0.6000000238418579,0.0,0.6053743362426758,18.0,,,,
2,16749,0.8999999761581421,0.0,0.2306959629058838,21.0,,,,
2,16799,0.699999988079071,0.0,0.47009649872779846,21.0,,,,
2,16849,0.699999988079071,0.0,0.6397218704223633,17.0,,,,
2,16899,0.699999988079071,0.0,0.5378422141075134,21.0,,,,
2,16949,0.5,0.0,0.7129761576652527,19.0,,,,
2,16999,0.5,0.0,0.5983768701553345,21.0,,,,
2,17049,0.800000011920929,0.0,0.5077468156814575,18.0,,,,
2,17099,0.6000000238418579,0.0,0.607150673866272,12.0,,,,
2,17149,0.8999999761581421,0.0,0.36911267042160034,17.0,,,,
2,17199,0.699999988079071,0.0,0.5564060807228088,21.0,,,,
2,17249,0.699999988079071,0.0,0.49432438611984253,15.0,,,,
2,17299,0.800000011920929,0.0,0.35670918226242065,20.0,,,,
2,17349,1.0,1.0,0.09512832760810852,20.0,,,,
2,17399,0.699999988079071,0.0,0.4465973377227783,15.0,,,,
2,17449,0.699999988079071,0.0,0.5017937421798706,15.0,,,,
2,17499,0.699999988079071,0.0,0.5880156755447388,17.0,,,,
2,17549,0.800000011920929,0.0,0.40346527099609375,2.0,,,,
2,17599,0.800000011920929,0.0,0.3997649848461151,20.0,,,,
2,17649,0.6000000238418579,0.0,0.6700185537338257,14.0,,,,
2,17699,0.699999988079071,0.0,0.5195168256759644,17.0,,,,
2,17749,0.800000011920929,0.0,0.49640655517578125,14.0,,,,
2,17799,1.0,1.0,0.13088440895080566,20.0,,,,
2,17849,0.8999999761581421,0.0,0.23974427580833435,21.0,,,,
2,17899,0.800000011920929,0.0,0.4706323742866516,22.0,,,,
2,17949,0.800000011920929,0.0,0.4820193350315094,18.0,,,,
2,17999,0.800000011920929,0.0,0.3780645430088043,20.0,,,,
2,18049,0.800000011920929,0.0,0.2870110869407654,6.0,,,,
2,18099,0.8999999761581421,0.0,0.22021949291229248,-1.0,,,,
2,18149,0.8999999761581421,0.0,0.35921457409858704,21.0,,,,
2,18199,0.699999988079071,0.0,0.6124733090400696,21.0,,,,
2,18249,0.800000011920929,0.0,0.5031691193580627,18.0,,,,
2,18299,1.0,1.0,0.23617248237133026,10.0,,,,
2,18349,0.8999999761581421,0.0,0.2981569170951843,17.0,,,,
2,18399,0.8999999761581421,0.0,0.2834087312221527,15.0,,,,
2,18449,0.8999999761581421,0.0,0.23202380537986755,17.0,,,,
2,18499,0.8999999761581421,0.0,0.3027384281158447,21.0,,,,
2,18549,0.699999988079071,0.0,0.5230823755264282,1.0,,,,
2,18599,0.8999999761581421,0.0,0.3049190044403076,15.0,,,,
2,18649,0.6000000238418579,0.0,0.6768787503242493,0.0,,,,
2,18699,0.800000011920929,0.0,0.31494957208633423,10.0,,,,
2,18749,0.8999999761581421,0.0,0.26008301973342896,21.0,,,,
2,18799,0.5,0.0,0.7679873704910278,15.0,,,,
2,18849,1.0,1.0,0.21656379103660583,20.0,,,,
2,18899,0.800000011920929,0.0,0.4609629511833191,10.0,,,,
2,18949,1.0,1.0,0.16620756685733795,20.0,,,,
2,18999,0.5,0.0,0.5781338214874268,17.0,,,,
2,19049,0.800000011920929,0.0,0.2551983594894409,20.0,,,,
2,19099,0.6000000238418579,0.0,0.5445731282234192,22.0,,,,
2,19149,0.6000000238418579,0.0,0.5918713808059692,24.0,,,,
2,19199,0.8999999761581421,0.0,0.2789093852043152,17.0,,,,
2,19249,1.0,1.0,0.21690495312213898,20.0,,,,
2,19299,0.800000011920929,0.0,0.5070147514343262,20.0,,,,
2,19349,1.0,1.0,0.16210322082042694,20.0,,,,
2,19399,0.699999988079071,0.0,0.6130703687667847,21.0,,,,
2,19449,0.699999988079071,0.0,0.602575957775116,21.0,,,,
2,19499,0.800000011920929,0.0,0.4474814534187317,12.0,,,,
2,19549,0.800000011920929,0.0,0.36920106410980225,16.0,,,,
2,19599,0.8999999761581421,0.0,0.3158109784126282,17.0,,,,
2,19649,0.800000011920929,0.0,0.35016000270843506,18.0,,,,
2,19699,0.800000011920929,0.0,0.3840177357196808,20.0,,,,
2,19749,0.8999999761581421,0.0,0.20001325011253357,3.0,,,,
2,19799,0.8999999761581421,0.0,0.2977093756198883,21.0,,,,
2,19849,0.699999988079071,0.0,0.6614903211593628,15.0,,,,
2,19899,0.699999988079071,0.0,0.5515541434288025,11.0,,,,
2,19949,1.0,1.0,0.13049401342868805,20.0,,,,
2,19999,0.6000000238418579,0.0,0.9240983724594116,14.0,,,,
2,20049,0.800000011920929,0.0,0.6387717723846436,20.0,,,,
2,20099,1.0,1.0,0.08880357444286346,20.0,,,,
2,20149,0.8999999761581421,0.0,0.3408290445804596,17.0,,,,
2,20199,0.800000011920929,0.0,0.6543327569961548,20.0,,,,
2,20249,1.0,1.0,0.1529977172613144,20.0,,,,
2,20299,0.8999999761581421,0.0,0.20023266971111298,3.0,,,,
2,20349,0.8999999761581421,0.0,0.3117240071296692,17.0,,,,
2,20399,1.0,1.0,0.2532210350036621,20.0,,,,
2,20449,0.8999999761581421,0.0,0.2839629650115967,21.0,,,,
2,20499,0.6000000238418579,0.0,0.6015898585319519,18.0,,,,
2,20549,0.800000011920929,0.0,0.40846067667007446,20.0,,,,
