epoch,step,test_acc,test_aon,train_acc,train_aon,train_loss,val_acc,val_aon,val_loss
0,49,,,0.699999988079071,0.0,0.6001001596450806,,,
0,99,,,0.800000011920929,0.0,0.48502102494239807,,,
0,149,,,1.0,1.0,0.06753410398960114,,,
0,199,,,0.699999988079071,0.0,0.5195869207382202,,,
0,249,,,0.8999999761581421,0.0,0.28771328926086426,,,
0,299,,,0.800000011920929,0.0,0.5207462906837463,,,
0,349,,,1.0,1.0,0.17605769634246826,,,
0,399,,,1.0,1.0,0.1831001341342926,,,
0,449,,,0.800000011920929,0.0,0.5112993121147156,,,
0,499,,,0.8999999761581421,0.0,0.4001863896846771,,,
0,549,,,0.800000011920929,0.0,0.3821347653865814,,,
0,599,,,0.800000011920929,0.0,0.36037522554397583,,,
0,649,,,0.8999999761581421,0.0,0.3561236560344696,,,
0,699,,,0.8999999761581421,0.0,0.3306153416633606,,,
0,749,,,0.6000000238418579,0.0,0.4749754071235657,,,
0,799,,,0.6000000238418579,0.0,0.730283796787262,,,
0,849,,,0.8999999761581421,0.0,0.24089732766151428,,,
0,899,,,0.6000000238418579,0.0,0.6191274523735046,,,
0,949,,,0.699999988079071,0.0,0.43939557671546936,,,
0,999,,,0.800000011920929,0.0,0.374453604221344,,,
0,1049,,,0.6000000238418579,0.0,0.6239899396896362,,,
0,1099,,,0.699999988079071,0.0,0.500510036945343,,,
0,1149,,,0.699999988079071,0.0,0.7988229990005493,,,
0,1199,,,0.8999999761581421,0.0,0.24947533011436462,,,
0,1249,,,0.6000000238418579,0.0,0.6526106595993042,,,
0,1299,,,0.6000000238418579,0.0,0.5210407972335815,,,
0,1349,,,0.699999988079071,0.0,0.44466933608055115,,,
0,1399,,,0.8999999761581421,0.0,0.38328561186790466,,,
0,1449,,,0.8999999761581421,0.0,0.2179766148328781,,,
0,1499,,,0.800000011920929,0.0,0.5539342164993286,,,
0,1549,,,0.800000011920929,0.0,0.3556540012359619,,,
0,1599,,,0.699999988079071,0.0,0.683290958404541,,,
0,1649,,,0.800000011920929,0.0,0.3305686414241791,,,
0,1699,,,0.800000011920929,0.0,0.3654542863368988,,,
0,1749,,,0.8999999761581421,0.0,0.47914546728134155,,,
0,1799,,,0.800000011920929,0.0,0.3531649112701416,,,
0,1849,,,0.800000011920929,0.0,0.3883407711982727,,,
0,1899,,,1.0,1.0,0.2256316840648651,,,
0,1949,,,0.8999999761581421,0.0,0.35701650381088257,,,
0,1999,,,0.800000011920929,0.0,0.34452930092811584,,,
0,2049,,,0.800000011920929,0.0,0.4575449824333191,,,
0,2099,,,0.800000011920929,0.0,0.4001295566558838,,,
0,2149,,,0.6000000238418579,0.0,0.6582840085029602,,,
0,2199,,,0.5,0.0,0.7999890446662903,,,
0,2249,,,1.0,1.0,0.09355136007070541,,,
0,2299,,,0.8999999761581421,0.0,0.31098371744155884,,,
0,2349,,,0.800000011920929,0.0,0.3884027898311615,,,
0,2399,,,0.6000000238418579,0.0,0.5199814438819885,,,
0,2449,,,0.699999988079071,0.0,0.6351763010025024,,,
0,2499,,,0.8999999761581421,0.0,0.38462960720062256,,,
0,2549,,,0.800000011920929,0.0,0.6635570526123047,,,
0,2599,,,0.800000011920929,0.0,0.4299046993255615,,,
0,2649,,,0.800000011920929,0.0,0.5323443412780762,,,
0,2699,,,0.699999988079071,0.0,0.3918478488922119,,,
0,2749,,,0.800000011920929,0.0,0.3765009939670563,,,
0,2799,,,0.6000000238418579,0.0,0.7924248576164246,,,
0,2849,,,0.800000011920929,0.0,0.46905332803726196,,,
0,2899,,,0.8999999761581421,0.0,0.2759021520614624,,,
0,2949,,,0.699999988079071,0.0,0.4260141849517822,,,
0,2999,,,0.8999999761581421,0.0,0.29396453499794006,,,
0,3049,,,0.800000011920929,0.0,0.3114573657512665,,,
0,3099,,,1.0,1.0,0.2174372673034668,,,
0,3149,,,0.800000011920929,0.0,0.3813754618167877,,,
0,3199,,,1.0,1.0,0.25856611132621765,,,
0,3249,,,0.8999999761581421,0.0,0.31992512941360474,,,
0,3299,,,1.0,1.0,0.18482045829296112,,,
0,3349,,,0.6000000238418579,0.0,0.5212237238883972,,,
0,3399,,,0.8999999761581421,0.0,0.21663770079612732,,,
0,3449,,,0.6000000238418579,0.0,0.5844044089317322,,,
0,3499,,,0.699999988079071,0.0,0.35613876581192017,,,
0,3549,,,0.699999988079071,0.0,0.4688381552696228,,,
0,3599,,,0.8999999761581421,0.0,0.2672862410545349,,,
0,3649,,,0.800000011920929,0.0,0.2671695649623871,,,
0,3699,,,0.800000011920929,0.0,0.28957387804985046,,,
0,3749,,,0.699999988079071,0.0,0.42660731077194214,,,
0,3799,,,0.800000011920929,0.0,0.40218448638916016,,,
0,3849,,,0.699999988079071,0.0,0.7177335619926453,,,
0,3899,,,0.800000011920929,0.0,0.3345477283000946,,,
0,3949,,,0.8999999761581421,0.0,0.29518619179725647,,,
0,3999,,,0.699999988079071,0.0,0.43109065294265747,,,
0,4049,,,1.0,1.0,0.202362060546875,,,
0,4099,,,0.8999999761581421,0.0,0.42412590980529785,,,
0,4149,,,0.6000000238418579,0.0,0.585173487663269,,,
0,4199,,,0.800000011920929,0.0,0.4937344491481781,,,
0,4249,,,0.8999999761581421,0.0,0.3814930319786072,,,
0,4299,,,0.800000011920929,0.0,0.2869294285774231,,,
0,4349,,,0.8999999761581421,0.0,0.336224764585495,,,
0,4399,,,0.6000000238418579,0.0,0.5994518399238586,,,
0,4449,,,0.800000011920929,0.0,0.720022976398468,,,
0,4499,,,0.699999988079071,0.0,0.6877089738845825,,,
0,4549,,,0.8999999761581421,0.0,0.1498037576675415,,,
0,4599,,,0.800000011920929,0.0,0.4148922562599182,,,
0,4649,,,0.8999999761581421,0.0,0.37821200489997864,,,
0,4699,,,0.5,0.0,0.7226117849349976,,,
0,4749,,,0.6000000238418579,0.0,0.4791187644004822,,,
0,4799,,,0.699999988079071,0.0,0.7434473037719727,,,
0,4849,,,0.800000011920929,0.0,0.2917136251926422,,,
0,4899,,,0.8999999761581421,0.0,0.5553118586540222,,,
0,4949,,,0.6000000238418579,0.0,0.5880424380302429,,,
0,4999,,,0.5,0.0,1.2426860332489014,,,
0,5049,,,0.6000000238418579,0.0,0.7530257701873779,,,
0,5099,,,0.6000000238418579,0.0,0.6899913549423218,,,
0,5149,,,0.8999999761581421,0.0,0.41771334409713745,,,
0,5199,,,0.800000011920929,0.0,0.37881767749786377,,,
0,5249,,,0.699999988079071,0.0,0.37115079164505005,,,
0,5299,,,0.699999988079071,0.0,0.4527975022792816,,,
0,5349,,,0.699999988079071,0.0,0.5470642447471619,,,
0,5399,,,0.8999999761581421,0.0,0.258199006319046,,,
0,5449,,,0.800000011920929,0.0,0.5082725286483765,,,
0,5499,,,0.699999988079071,0.0,0.6759549379348755,,,
0,5549,,,0.800000011920929,0.0,0.3933867812156677,,,
0,5599,,,0.6000000238418579,0.0,0.7684173583984375,,,
0,5649,,,0.699999988079071,0.0,0.6161270141601562,,,
0,5699,,,0.8999999761581421,0.0,0.3251085877418518,,,
0,5749,,,0.800000011920929,0.0,0.6880257725715637,,,
0,5799,,,0.6000000238418579,0.0,0.6159313917160034,,,
0,5849,,,0.5,0.0,0.6671053767204285,,,
0,5899,,,1.0,1.0,0.3320770859718323,,,
0,5949,,,0.699999988079071,0.0,0.49412116408348083,,,
0,5999,,,0.5,0.0,0.8785537481307983,,,
0,6049,,,0.8999999761581421,0.0,0.2946940064430237,,,
0,6099,,,0.6000000238418579,0.0,0.7340031862258911,,,
0,6149,,,0.699999988079071,0.0,0.5324660539627075,,,
0,6199,,,0.6000000238418579,0.0,0.5002511739730835,,,
0,6249,,,0.8999999761581421,0.0,0.3332500457763672,,,
0,6299,,,0.800000011920929,0.0,0.38019949197769165,,,
0,6349,,,0.6000000238418579,0.0,0.9422041773796082,,,
0,6399,,,0.6000000238418579,0.0,0.47878894209861755,,,
0,6449,,,0.6000000238418579,0.0,0.514340877532959,,,
0,6499,,,0.800000011920929,0.0,0.46722182631492615,,,
0,6549,,,0.6000000238418579,0.0,0.4727977216243744,,,
0,6599,,,0.8999999761581421,0.0,0.3132445812225342,,,
0,6649,,,0.800000011920929,0.0,0.36697280406951904,,,
0,6699,,,0.6000000238418579,0.0,0.6127015352249146,,,
0,6749,,,0.8999999761581421,0.0,0.2964830696582794,,,
0,6799,,,0.699999988079071,0.0,0.4790216386318207,,,
0,6849,,,0.6000000238418579,0.0,0.49214911460876465,,,
0,6899,,,0.4000000059604645,0.0,1.1540420055389404,,,
0,6949,,,0.8999999761581421,0.0,0.16833584010601044,,,
0,6999,,,0.6000000238418579,0.0,0.5471345782279968,,,
0,7049,,,0.800000011920929,0.0,0.4150572717189789,,,
0,7099,,,0.800000011920929,0.0,0.39567047357559204,,,
0,7149,,,0.6000000238418579,0.0,0.5031111836433411,,,
0,7199,,,0.800000011920929,0.0,0.4864141345024109,,,
0,7249,,,0.5,0.0,0.587878406047821,,,
0,7299,,,0.800000011920929,0.0,0.4470275938510895,,,
0,7349,,,0.699999988079071,0.0,0.5852652788162231,,,
0,7399,,,0.8999999761581421,0.0,0.24138541519641876,,,
0,7449,,,0.699999988079071,0.0,0.5265479683876038,,,
0,7499,,,0.8999999761581421,0.0,0.3416585922241211,,,
0,7549,,,0.699999988079071,0.0,0.4736085534095764,,,
0,7599,,,0.8999999761581421,0.0,0.28922581672668457,,,
0,7649,,,0.5,0.0,1.1588389873504639,,,
0,7699,,,1.0,1.0,0.2280423641204834,,,
0,7749,,,0.6000000238418579,0.0,0.6777635812759399,,,
0,7799,,,0.699999988079071,0.0,0.668317437171936,,,
0,7849,,,0.699999988079071,0.0,0.5925437808036804,,,
0,7899,,,0.800000011920929,0.0,0.379306435585022,,,
0,7949,,,1.0,1.0,0.21152648329734802,,,
0,7999,,,0.8999999761581421,0.0,0.27645793557167053,,,
0,7999,,,,,,0.7790519595146179,0.10700000077486038,0.44324806332588196
1,8000,0.7790519595146179,0.10700000077486038,,,,,,
