epoch,step,train_acc,train_loss,val_acc,val_loss
0,3599,0.8999999761581421,0.25476521253585815,,
0,3649,0.699999988079071,0.6155937910079956,,
0,3699,0.8999999761581421,0.2100784033536911,,
0,3749,0.6000000238418579,0.7575927972793579,,
0,3799,0.8999999761581421,0.27837038040161133,,
0,3849,0.699999988079071,0.6117718815803528,,
0,3899,0.6000000238418579,0.5128005146980286,,
0,3949,0.699999988079071,0.6188021898269653,,
0,3999,1.0,0.14106377959251404,,
0,4049,0.8999999761581421,0.3211647570133209,,
0,4099,0.800000011920929,0.4298454821109772,,
0,4149,0.699999988079071,0.6782666444778442,,
0,4199,0.800000011920929,0.3374822735786438,,
0,4249,1.0,0.32478293776512146,,
0,4299,0.6000000238418579,0.7181582450866699,,
0,4349,0.6000000238418579,0.6136743426322937,,
0,4399,0.800000011920929,0.4424424171447754,,
0,4449,0.8999999761581421,0.31109559535980225,,
0,4499,0.699999988079071,0.4223165512084961,,
0,4549,0.6000000238418579,0.6036134958267212,,
0,4599,1.0,0.0987107902765274,,
0,4649,0.8999999761581421,0.37050846219062805,,
0,4699,0.5,0.8044028282165527,,
0,4749,0.800000011920929,0.5922043919563293,,
0,4799,0.8999999761581421,0.20464912056922913,,
0,4849,1.0,0.23548035323619843,,
0,4899,0.699999988079071,0.6571547389030457,,
0,4949,0.6000000238418579,0.5839336514472961,,
0,4999,0.800000011920929,0.3285994529724121,,
0,5049,1.0,0.1847904920578003,,
0,5099,0.699999988079071,0.46398288011550903,,
0,5149,0.8999999761581421,0.1833513081073761,,
0,5199,0.5,0.9971176981925964,,
0,5249,1.0,0.14916904270648956,,
0,5299,0.699999988079071,0.6012372970581055,,
0,5349,0.800000011920929,0.45468536019325256,,
0,5399,0.699999988079071,0.5550328493118286,,
0,5449,0.800000011920929,0.3420483469963074,,
0,5499,0.800000011920929,0.48221930861473083,,
0,5549,1.0,0.15315350890159607,,
0,5599,0.699999988079071,0.46635809540748596,,
0,5649,0.6000000238418579,0.6790575981140137,,
0,5699,0.8999999761581421,0.23663847148418427,,
0,5749,1.0,0.14247366786003113,,
0,5799,0.8999999761581421,0.2174602746963501,,
0,5849,1.0,0.18121524155139923,,
0,5899,0.6000000238418579,0.5920616388320923,,
0,5949,0.8999999761581421,0.31167176365852356,,
0,5999,1.0,0.30075588822364807,,
0,6049,0.5,0.7628856897354126,,
0,6099,0.800000011920929,0.390410840511322,,
0,6149,0.800000011920929,0.3593299388885498,,
0,6199,0.6000000238418579,0.5685920715332031,,
0,6249,0.800000011920929,0.3628227114677429,,
0,6299,1.0,0.16298231482505798,,
0,6349,0.699999988079071,0.5065239071846008,,
0,6399,1.0,0.24580717086791992,,
0,6449,0.800000011920929,0.3690730929374695,,
0,6499,0.800000011920929,0.25261324644088745,,
0,6549,0.699999988079071,0.5935554504394531,,
0,6599,1.0,0.14195694029331207,,
0,6649,0.6000000238418579,0.760372519493103,,
0,6699,0.4000000059604645,0.9376713037490845,,
0,6749,0.699999988079071,0.5578423738479614,,
0,6799,0.699999988079071,0.49255451560020447,,
0,6849,0.8999999761581421,0.24469980597496033,,
0,6899,0.699999988079071,0.5388409495353699,,
0,6949,0.8999999761581421,0.2856425642967224,,
0,6999,0.5,0.7250850200653076,,
0,7049,0.8999999761581421,0.2610907554626465,,
0,7099,0.30000001192092896,1.1004654169082642,,
0,7149,1.0,0.20529718697071075,,
0,7199,0.699999988079071,0.5323107838630676,,
0,7249,0.800000011920929,0.35844916105270386,,
0,7299,0.800000011920929,0.46775802969932556,,
0,7349,0.800000011920929,0.33240193128585815,,
0,7399,0.6000000238418579,0.5124008059501648,,
0,7449,0.8999999761581421,0.23052343726158142,,
0,7499,1.0,0.21801380813121796,,
0,7549,0.800000011920929,0.5239281058311462,,
0,7599,0.800000011920929,0.39012572169303894,,
0,7649,0.800000011920929,0.5232216119766235,,
0,7699,0.5,0.8681912422180176,,
0,7749,0.699999988079071,0.44930124282836914,,
0,7799,0.800000011920929,0.40531158447265625,,
0,7849,0.8999999761581421,0.33183759450912476,,
0,7899,0.800000011920929,0.38647669553756714,,
0,7949,1.0,0.20420069992542267,,
0,7999,0.6000000238418579,0.5077007412910461,,
0,7999,,,0.7875499725341797,0.44929561018943787
1,8049,1.0,0.25573867559432983,,
1,8099,0.699999988079071,0.50164794921875,,
1,8149,0.8999999761581421,0.29806357622146606,,
1,8199,0.6000000238418579,0.7368884086608887,,
1,8249,1.0,0.2525680661201477,,
1,8299,0.800000011920929,0.4560583233833313,,
1,8349,0.6000000238418579,0.5092297196388245,,
1,8399,0.6000000238418579,0.639811635017395,,
1,8449,0.800000011920929,0.5193592309951782,,
1,8499,0.800000011920929,0.36949291825294495,,
1,8549,0.6000000238418579,0.8744864463806152,,
1,8599,1.0,0.1526951789855957,,
1,8649,1.0,0.17437057197093964,,
1,8699,0.8999999761581421,0.2538444399833679,,
1,8749,0.8999999761581421,0.36685413122177124,,
1,8799,1.0,0.13192279636859894,,
1,8849,0.699999988079071,0.5112112164497375,,
1,8899,0.6000000238418579,0.599679172039032,,
1,8949,0.6000000238418579,0.9890325665473938,,
1,8999,1.0,0.22446689009666443,,
1,9049,0.6000000238418579,0.9616857767105103,,
1,9099,0.699999988079071,0.7000422477722168,,
1,9149,0.8999999761581421,0.17151805758476257,,
1,9199,0.5,1.0630970001220703,,
1,9249,1.0,0.16992835700511932,,
1,9299,0.6000000238418579,0.6106817722320557,,
1,9349,1.0,0.15814806520938873,,
1,9399,0.6000000238418579,0.8454393148422241,,
1,9449,1.0,0.14383414387702942,,
1,9499,0.8999999761581421,0.4615447521209717,,
1,9549,0.800000011920929,0.38788121938705444,,
1,9599,0.699999988079071,0.6936814188957214,,
1,9649,0.800000011920929,0.44419366121292114,,
1,9699,0.800000011920929,0.5178145170211792,,
1,9749,0.800000011920929,0.3536539673805237,,
1,9799,0.699999988079071,0.58734530210495,,
1,9849,0.8999999761581421,0.3793542981147766,,
1,9899,0.6000000238418579,0.8027807474136353,,
1,9949,0.6000000238418579,0.766720175743103,,
1,9999,0.8999999761581421,0.28880906105041504,,
1,10049,0.800000011920929,0.4610000550746918,,
1,10099,0.699999988079071,0.3805314898490906,,
1,10149,0.6000000238418579,0.726535439491272,,
1,10199,1.0,0.21783919632434845,,
1,10249,0.800000011920929,0.46998530626296997,,
1,10299,0.8999999761581421,0.29188576340675354,,
1,10349,0.6000000238418579,0.7566705942153931,,
1,10399,0.800000011920929,0.330351859331131,,
1,10449,0.8999999761581421,0.18379619717597961,,
1,10499,0.699999988079071,0.4546610414981842,,
1,10549,0.8999999761581421,0.42455530166625977,,
1,10599,0.8999999761581421,0.30509433150291443,,
1,10649,0.800000011920929,0.27729567885398865,,
1,10699,0.699999988079071,0.5461418032646179,,
1,10749,0.699999988079071,0.4475316107273102,,
1,10799,0.800000011920929,0.5096999406814575,,
1,10849,0.699999988079071,0.6852649450302124,,
1,10899,0.6000000238418579,0.6701384782791138,,
1,10949,0.800000011920929,0.4339575171470642,,
1,10999,0.699999988079071,0.6192077398300171,,
1,11049,0.5,0.8117475509643555,,
1,11099,0.699999988079071,0.4862925112247467,,
1,11149,0.699999988079071,0.7404229044914246,,
1,11199,0.8999999761581421,0.4049713611602783,,
1,11249,0.4000000059604645,0.7302071452140808,,
1,11299,1.0,0.09410663694143295,,
1,11349,0.699999988079071,0.5742198824882507,,
1,11399,0.6000000238418579,0.9781314134597778,,
1,11449,0.6000000238418579,0.5175580978393555,,
1,11499,0.800000011920929,0.47579964995384216,,
1,11549,0.4000000059604645,0.709324836730957,,
1,11599,1.0,0.23401841521263123,,
1,11649,0.800000011920929,0.3627071678638458,,
1,11699,0.8999999761581421,0.3484163284301758,,
1,11749,0.8999999761581421,0.28975608944892883,,
1,11799,0.5,0.624189555644989,,
1,11849,0.8999999761581421,0.3363061845302582,,
1,11899,0.6000000238418579,0.7839950919151306,,
1,11949,0.699999988079071,0.34324654936790466,,
1,11999,0.6000000238418579,0.7209749221801758,,
1,12049,0.6000000238418579,0.5275676846504211,,
1,12099,0.800000011920929,0.43982821702957153,,
1,12149,0.8999999761581421,0.2948440909385681,,
1,12199,0.800000011920929,0.613415539264679,,
1,12249,0.800000011920929,0.2984962463378906,,
1,12299,0.699999988079071,0.4065011143684387,,
1,12349,0.800000011920929,0.40921130776405334,,
1,12399,0.699999988079071,0.5647546052932739,,
1,12449,0.8999999761581421,0.27263951301574707,,
1,12499,1.0,0.10268263518810272,,
1,12549,0.800000011920929,0.38081222772598267,,
1,12599,0.5,0.6866868138313293,,
1,12649,0.699999988079071,0.5255476236343384,,
1,12699,0.800000011920929,0.3949740529060364,,
1,12749,0.800000011920929,0.3528894782066345,,
1,12799,0.8999999761581421,0.39558303356170654,,
1,12849,1.0,0.25525447726249695,,
1,12899,0.8999999761581421,0.3106611669063568,,
1,12949,0.800000011920929,0.3442269563674927,,
1,12999,0.8999999761581421,0.36198505759239197,,
1,13049,0.699999988079071,0.6236575841903687,,
1,13099,0.6000000238418579,0.7589765787124634,,
1,13149,0.8999999761581421,0.17020802199840546,,
1,13199,0.800000011920929,0.34751904010772705,,
1,13249,0.8999999761581421,0.2814493179321289,,
1,13299,1.0,0.23021921515464783,,
1,13349,0.6000000238418579,0.7136232852935791,,
1,13399,0.8999999761581421,0.4165855348110199,,
1,13449,1.0,0.26306188106536865,,
1,13499,0.8999999761581421,0.256991446018219,,
1,13549,0.8999999761581421,0.2829606533050537,,
1,13599,0.699999988079071,0.536285936832428,,
1,13649,0.8999999761581421,0.2651377320289612,,
1,13699,0.8999999761581421,0.32899707555770874,,
1,13749,0.800000011920929,0.32135385274887085,,
1,13799,1.0,0.18787632882595062,,
1,13849,0.8999999761581421,0.22578978538513184,,
1,13899,1.0,0.20107638835906982,,
1,13949,0.8999999761581421,0.33372411131858826,,
1,13999,0.800000011920929,0.408590704202652,,
1,14049,0.6000000238418579,0.7891122698783875,,
1,14099,0.5,0.8004971742630005,,
1,14149,0.699999988079071,0.49874815344810486,,
1,14199,0.800000011920929,0.484301894903183,,
1,14249,0.8999999761581421,0.27901721000671387,,
1,14299,0.8999999761581421,0.39745745062828064,,
1,14349,0.6000000238418579,0.5624347925186157,,
1,14399,0.800000011920929,0.46825113892555237,,
1,14449,0.800000011920929,0.5652457475662231,,
1,14499,0.8999999761581421,0.2535495162010193,,
1,14549,0.800000011920929,0.35032224655151367,,
1,14599,0.8999999761581421,0.35229966044425964,,
1,14649,0.699999988079071,0.5755759477615356,,
1,14699,0.800000011920929,0.5022047758102417,,
1,14749,0.800000011920929,0.5859352350234985,,
1,14799,0.8999999761581421,0.26667314767837524,,
1,14849,1.0,0.14580674469470978,,
1,14899,0.699999988079071,0.5748285055160522,,
1,14949,0.800000011920929,0.3293987214565277,,
1,14999,0.6000000238418579,0.7080565690994263,,
1,15049,0.6000000238418579,0.7419480085372925,,
1,15099,0.6000000238418579,0.9842235445976257,,
1,15149,0.4000000059604645,1.1372835636138916,,
1,15199,0.800000011920929,0.34348076581954956,,
1,15249,0.30000001192092896,1.333245873451233,,
1,15299,0.699999988079071,0.5197752714157104,,
1,15349,0.8999999761581421,0.35750752687454224,,
1,15399,0.6000000238418579,0.53791344165802,,
1,15449,0.4000000059604645,1.067101001739502,,
1,15499,0.699999988079071,0.5000475645065308,,
1,15549,0.800000011920929,0.3270936608314514,,
1,15599,0.800000011920929,0.5385595560073853,,
1,15649,0.800000011920929,0.5593274831771851,,
1,15699,0.5,0.6196466684341431,,
1,15749,0.699999988079071,0.5292917490005493,,
1,15799,0.8999999761581421,0.3267165720462799,,
1,15849,0.8999999761581421,0.26382797956466675,,
1,15899,0.800000011920929,0.37381511926651,,
1,15949,0.8999999761581421,0.39148184657096863,,
1,15999,0.8999999761581421,0.30369582772254944,,
1,15999,,,0.7824500203132629,0.46287211775779724
2,16049,0.6000000238418579,0.5646406412124634,,
2,16099,0.6000000238418579,0.7219492197036743,,
2,16149,0.699999988079071,0.581058144569397,,
2,16199,1.0,0.22114405035972595,,
2,16249,0.8999999761581421,0.2324540615081787,,
2,16299,0.8999999761581421,0.24537810683250427,,
2,16349,0.8999999761581421,0.31764093041419983,,
2,16399,0.8999999761581421,0.28315994143486023,,
2,16449,0.800000011920929,0.3302662968635559,,
2,16499,1.0,0.29272159934043884,,
2,16549,0.699999988079071,0.6157389879226685,,
2,16599,0.800000011920929,0.48956671357154846,,
2,16649,0.5,0.9960805773735046,,
2,16699,0.8999999761581421,0.1799878478050232,,
2,16749,0.8999999761581421,0.3146381378173828,,
2,16799,0.699999988079071,0.9236578941345215,,
2,16849,0.800000011920929,0.3971121907234192,,
2,16899,0.699999988079071,0.4234057068824768,,
2,16949,0.6000000238418579,0.5537146329879761,,
2,16999,0.699999988079071,0.4933377206325531,,
2,17049,0.800000011920929,0.26113253831863403,,
2,17099,0.8999999761581421,0.3466634154319763,,
2,17149,0.699999988079071,0.40318554639816284,,
2,17199,0.699999988079071,0.516755223274231,,
2,17249,0.8999999761581421,0.2463187724351883,,
2,17299,0.6000000238418579,0.589292049407959,,
2,17349,0.8999999761581421,0.3989289700984955,,
2,17399,1.0,0.2560965418815613,,
2,17449,0.699999988079071,0.5538554191589355,,
2,17499,0.699999988079071,0.46165648102760315,,
2,17549,0.800000011920929,0.3661178946495056,,
2,17599,0.6000000238418579,0.6189730763435364,,
2,17649,0.6000000238418579,0.5667675733566284,,
2,17699,0.800000011920929,0.40304630994796753,,
2,17749,0.6000000238418579,0.4817439615726471,,
2,17799,0.8999999761581421,0.38963812589645386,,
2,17849,0.800000011920929,0.30655646324157715,,
2,17899,0.8999999761581421,0.6239222288131714,,
2,17949,0.800000011920929,0.45197534561157227,,
2,17999,0.8999999761581421,0.24661417305469513,,
2,18049,0.8999999761581421,0.3454062342643738,,
2,18099,1.0,0.26303496956825256,,
2,18149,0.800000011920929,0.31518012285232544,,
2,18199,0.6000000238418579,0.671059250831604,,
2,18249,0.800000011920929,0.3737331032752991,,
2,18299,1.0,0.16619336605072021,,
2,18349,0.800000011920929,0.4416191577911377,,
2,18399,0.699999988079071,0.39337700605392456,,
2,18449,0.5,0.5557239651679993,,
2,18499,0.800000011920929,0.44050103425979614,,
2,18549,0.8999999761581421,0.20526795089244843,,
2,18599,0.8999999761581421,0.5175488591194153,,
2,18649,0.8999999761581421,0.21856793761253357,,
2,18699,0.800000011920929,0.3267480134963989,,
2,18749,0.4000000059604645,0.857230007648468,,
2,18799,0.8999999761581421,0.47975701093673706,,
2,18849,0.800000011920929,0.35863420367240906,,
2,18899,0.800000011920929,0.26791077852249146,,
2,18949,1.0,0.08892355859279633,,
2,18999,0.8999999761581421,0.29737284779548645,,
2,19049,0.800000011920929,0.3594837784767151,,
2,19099,0.8999999761581421,0.3306148648262024,,
2,19149,0.800000011920929,0.2809365689754486,,
2,19199,0.800000011920929,0.4622611403465271,,
2,19249,0.8999999761581421,0.3673207759857178,,
2,19299,1.0,0.1538996547460556,,
2,19349,0.699999988079071,0.5490110516548157,,
2,19399,0.6000000238418579,0.7426126599311829,,
2,19449,0.800000011920929,0.4511730670928955,,
2,19499,0.800000011920929,0.6022729873657227,,
2,19549,0.5,0.8467084765434265,,
2,19599,0.800000011920929,0.4035889208316803,,
2,19649,0.800000011920929,0.46108055114746094,,
2,19699,1.0,0.3792573809623718,,
2,19749,0.800000011920929,0.400676965713501,,
2,19799,0.800000011920929,0.2897142767906189,,
2,19849,0.800000011920929,0.4758991599082947,,
2,19899,0.800000011920929,0.42443981766700745,,
2,19949,0.4000000059604645,0.6982041597366333,,
2,19999,0.6000000238418579,0.523262619972229,,
2,20049,0.699999988079071,0.5701111555099487,,
2,20099,0.8999999761581421,0.32601553201675415,,
2,20149,0.800000011920929,0.3635411262512207,,
2,20199,0.6000000238418579,0.7690415382385254,,
2,20249,0.699999988079071,0.4956762194633484,,
2,20299,0.5,0.6330595016479492,,
2,20349,0.800000011920929,0.3533911108970642,,
2,20399,0.699999988079071,0.4828939437866211,,
2,20449,0.8999999761581421,0.1956721991300583,,
2,20499,0.699999988079071,0.5963730812072754,,
2,20549,0.5,0.663326621055603,,
2,20599,0.6000000238418579,0.7534741759300232,,
2,20649,0.8999999761581421,0.41662168502807617,,
2,20699,0.699999988079071,0.4771597385406494,,
2,20749,0.800000011920929,0.4180028438568115,,
2,20799,1.0,0.19890980422496796,,
2,20849,1.0,0.1571766585111618,,
2,20899,0.800000011920929,0.39414697885513306,,
2,20949,0.8999999761581421,0.3517247438430786,,
2,20999,0.800000011920929,0.6035601496696472,,
2,21049,0.699999988079071,0.6393300890922546,,
2,21099,0.800000011920929,0.41157928109169006,,
2,21149,0.699999988079071,0.5619457960128784,,
2,21199,0.6000000238418579,0.597314715385437,,
2,21249,0.4000000059604645,1.1724920272827148,,
2,21299,0.699999988079071,0.7347690463066101,,
2,21349,0.8999999761581421,0.6934531927108765,,
2,21399,0.8999999761581421,0.36784034967422485,,
2,21449,0.8999999761581421,0.2501400411128998,,
2,21499,0.699999988079071,0.5309635996818542,,
2,21549,0.6000000238418579,0.6399209499359131,,
2,21599,0.800000011920929,0.37392887473106384,,
2,21649,0.8999999761581421,0.19841930270195007,,
2,21699,0.8999999761581421,0.2888975739479065,,
2,21749,0.8999999761581421,0.3332326412200928,,
2,21799,0.699999988079071,0.4764021933078766,,
2,21849,0.8999999761581421,0.25782498717308044,,
2,21899,0.699999988079071,0.6323075294494629,,
2,21949,0.6000000238418579,0.8058317303657532,,
2,21999,0.699999988079071,0.5753005743026733,,
2,22049,0.800000011920929,0.5484986305236816,,
2,22099,0.5,0.7171878218650818,,
2,22149,0.8999999761581421,0.3350064158439636,,
2,22199,0.6000000238418579,0.6399000883102417,,
2,22249,0.800000011920929,0.3625192642211914,,
2,22299,0.800000011920929,0.6145960092544556,,
2,22349,0.800000011920929,0.3619033694267273,,
2,22399,0.800000011920929,0.578149676322937,,
2,22449,0.6000000238418579,0.7086224555969238,,
2,22499,0.6000000238418579,0.7967240810394287,,
2,22549,0.800000011920929,0.3782290518283844,,
2,22599,0.699999988079071,0.6307035088539124,,
2,22649,0.699999988079071,0.45921897888183594,,
2,22699,0.800000011920929,0.444662481546402,,
2,22749,0.800000011920929,0.38860970735549927,,
2,22799,0.800000011920929,0.46163755655288696,,
2,22849,0.8999999761581421,0.32519230246543884,,
2,22899,0.699999988079071,0.7228749990463257,,
2,22949,0.6000000238418579,0.577315628528595,,
2,22999,0.8999999761581421,0.35578131675720215,,
2,23049,0.800000011920929,0.5453487634658813,,
2,23099,0.699999988079071,0.5941036939620972,,
2,23149,0.800000011920929,0.4310898184776306,,
2,23199,0.699999988079071,0.5501836538314819,,
2,23249,0.6000000238418579,0.6487801671028137,,
2,23299,0.8999999761581421,0.30083805322647095,,
2,23349,0.800000011920929,0.41875892877578735,,
2,23399,0.800000011920929,0.5493296384811401,,
2,23449,0.699999988079071,0.5454276204109192,,
2,23499,0.800000011920929,0.3943909704685211,,
2,23549,0.8999999761581421,0.2365555763244629,,
2,23599,0.8999999761581421,0.3653508126735687,,
2,23649,0.8999999761581421,0.356903076171875,,
2,23699,0.8999999761581421,0.2899574339389801,,
2,23749,1.0,0.14801543951034546,,
2,23799,1.0,0.22371196746826172,,
2,23849,0.6000000238418579,0.5110403299331665,,
2,23899,1.0,0.21842384338378906,,
2,23949,0.699999988079071,0.7574650049209595,,
2,23999,0.4000000059604645,0.8818687200546265,,
2,23999,,,0.7761499881744385,0.44349825382232666
3,24049,0.8999999761581421,0.29808688163757324,,
3,24099,1.0,0.1828543245792389,,
3,24149,0.8999999761581421,0.3161464333534241,,
3,24199,0.800000011920929,0.3717826008796692,,
3,24249,0.6000000238418579,0.7153927087783813,,
3,24299,0.699999988079071,0.42212843894958496,,
3,24349,0.800000011920929,0.5253037214279175,,
3,24399,0.800000011920929,0.34366005659103394,,
3,24449,0.800000011920929,0.4164332449436188,,
3,24499,0.699999988079071,0.48351937532424927,,
3,24549,1.0,0.1535922735929489,,
3,24599,0.8999999761581421,0.24210397899150848,,
3,24649,0.6000000238418579,0.8173214197158813,,
3,24699,0.800000011920929,0.3765977621078491,,
3,24749,0.8999999761581421,0.2354980707168579,,
3,24799,0.800000011920929,0.43472203612327576,,
3,24849,0.5,1.1247669458389282,,
3,24899,0.800000011920929,0.28602591156959534,,
3,24949,1.0,0.2538502812385559,,
3,24999,0.699999988079071,0.5924152731895447,,
3,25049,0.800000011920929,0.3399255871772766,,
3,25099,0.699999988079071,0.5080963373184204,,
3,25149,0.6000000238418579,0.5557883977890015,,
3,25199,0.699999988079071,0.4815605580806732,,
3,25249,0.6000000238418579,0.6944046020507812,,
3,25299,0.8999999761581421,0.2887251675128937,,
3,25349,0.8999999761581421,0.21871638298034668,,
3,25399,0.699999988079071,0.5522855520248413,,
3,25449,0.800000011920929,0.4620794355869293,,
3,25499,0.800000011920929,0.31890934705734253,,
3,25549,0.699999988079071,0.5204633474349976,,
3,25599,0.699999988079071,0.8986322283744812,,
3,25649,0.6000000238418579,0.5380262136459351,,
3,25699,0.8999999761581421,0.2793406844139099,,
3,25749,0.800000011920929,0.48209327459335327,,
3,25799,0.8999999761581421,0.537443995475769,,
3,25849,0.699999988079071,0.9790068864822388,,
3,25899,0.5,0.7829428911209106,,
3,25949,0.800000011920929,0.4745692312717438,,
3,25999,0.800000011920929,0.615479588508606,,
3,26049,0.8999999761581421,0.4198229908943176,,
3,26099,0.8999999761581421,0.17278948426246643,,
3,26149,0.8999999761581421,0.26741713285446167,,
3,26199,0.699999988079071,0.42659837007522583,,
3,26249,0.6000000238418579,1.2951443195343018,,
3,26299,0.800000011920929,0.4167713224887848,,
3,26349,0.8999999761581421,0.31772685050964355,,
3,26399,0.699999988079071,0.45349088311195374,,
3,26449,0.8999999761581421,0.3398160934448242,,
3,26499,0.6000000238418579,0.6690833568572998,,
3,26549,1.0,0.17599725723266602,,
3,26599,0.800000011920929,0.3743564486503601,,
3,26649,1.0,0.24884776771068573,,
3,26699,0.699999988079071,0.5422717332839966,,
3,26749,0.8999999761581421,0.33099350333213806,,
3,26799,1.0,0.2273128479719162,,
3,26849,1.0,0.17960961163043976,,
3,26899,0.699999988079071,0.6919506788253784,,
3,26949,0.8999999761581421,0.3279341161251068,,
3,26999,1.0,0.15433533489704132,,
3,27049,0.699999988079071,0.8570379018783569,,
3,27099,0.6000000238418579,0.45431503653526306,,
3,27149,1.0,0.20438380539417267,,
3,27199,1.0,0.1766306310892105,,
3,27249,0.800000011920929,0.48887258768081665,,
3,27299,0.800000011920929,0.5098879933357239,,
3,27349,0.5,0.6671422123908997,,
3,27399,0.8999999761581421,0.3567144274711609,,
3,27449,0.8999999761581421,0.1635136604309082,,
3,27499,0.8999999761581421,0.229911208152771,,
3,27549,0.8999999761581421,0.44070035219192505,,
3,27599,0.8999999761581421,0.35845017433166504,,
3,27649,0.800000011920929,0.36876702308654785,,
3,27699,0.800000011920929,0.341600239276886,,
3,27749,0.8999999761581421,0.3426213264465332,,
3,27799,0.8999999761581421,0.25047168135643005,,
3,27849,0.800000011920929,0.3697155714035034,,
3,27899,0.800000011920929,0.4845266342163086,,
3,27949,0.8999999761581421,0.2704063057899475,,
3,27999,0.800000011920929,0.35597655177116394,,
3,28049,0.8999999761581421,0.32008302211761475,,
3,28099,0.800000011920929,0.4716075360774994,,
3,28149,0.8999999761581421,0.2379770576953888,,
3,28199,0.699999988079071,0.6105071902275085,,
3,28249,0.800000011920929,0.29844069480895996,,
3,28299,0.6000000238418579,0.6033408641815186,,
3,28349,0.8999999761581421,0.31147852540016174,,
3,28399,1.0,0.12013135105371475,,
3,28449,0.699999988079071,0.6475105285644531,,
3,28499,0.6000000238418579,0.5904285311698914,,
3,28549,0.699999988079071,0.512680172920227,,
3,28599,0.699999988079071,0.47285833954811096,,
3,28649,0.800000011920929,0.43995779752731323,,
3,28699,0.800000011920929,0.5914636850357056,,
3,28749,1.0,0.10970081388950348,,
3,28799,0.699999988079071,0.4789632260799408,,
3,28849,0.8999999761581421,0.3050781190395355,,
3,28899,0.699999988079071,0.5069924592971802,,
3,28949,0.8999999761581421,0.21227917075157166,,
3,28999,1.0,0.14538165926933289,,
3,29049,0.699999988079071,0.5307257771492004,,
3,29099,0.8999999761581421,0.3450964093208313,,
3,29149,0.6000000238418579,0.5867446660995483,,
3,29199,0.8999999761581421,0.34180739521980286,,
3,29249,0.699999988079071,0.5572535991668701,,
3,29299,1.0,0.18238189816474915,,
