epoch,step,test_acc,test_aon,train_acc,train_aon,train_loss,val_acc,val_aon,val_loss
0,4299,,,0.699999988079071,0.0,0.3327476382255554,,,
0,4349,,,0.800000011920929,0.0,0.6130985617637634,,,
0,4399,,,1.0,1.0,0.30390608310699463,,,
0,4449,,,0.699999988079071,0.0,0.46788644790649414,,,
0,4499,,,0.800000011920929,0.0,0.3924562931060791,,,
0,4549,,,0.8999999761581421,0.0,0.23973233997821808,,,
0,4599,,,1.0,1.0,0.14776983857154846,,,
0,4649,,,0.800000011920929,0.0,0.4550592303276062,,,
0,4699,,,0.800000011920929,0.0,0.4711769223213196,,,
0,4749,,,0.800000011920929,0.0,0.8570066690444946,,,
0,4799,,,0.699999988079071,0.0,0.6873496174812317,,,
0,4849,,,0.699999988079071,0.0,0.40813836455345154,,,
0,4899,,,0.6000000238418579,0.0,0.7485255599021912,,,
0,4949,,,0.699999988079071,0.0,0.5719524621963501,,,
0,4999,,,0.800000011920929,0.0,0.3708737790584564,,,
0,5049,,,0.8999999761581421,0.0,0.20898111164569855,,,
0,5099,,,0.8999999761581421,0.0,0.18690907955169678,,,
0,5149,,,0.800000011920929,0.0,0.4424383044242859,,,
0,5199,,,0.800000011920929,0.0,0.5918009281158447,,,
0,5249,,,1.0,1.0,0.2146894484758377,,,
0,5299,,,0.699999988079071,0.0,0.6918809413909912,,,
0,5349,,,0.800000011920929,0.0,0.3199543356895447,,,
0,5399,,,1.0,1.0,0.22556371986865997,,,
0,5449,,,0.699999988079071,0.0,0.7111665606498718,,,
0,5499,,,0.699999988079071,0.0,0.7055421471595764,,,
0,5549,,,1.0,1.0,0.22909097373485565,,,
0,5599,,,0.8999999761581421,0.0,0.42242804169654846,,,
0,5649,,,0.699999988079071,0.0,0.4512311816215515,,,
0,5699,,,0.5,0.0,0.5725826025009155,,,
0,5749,,,0.699999988079071,0.0,0.6320022344589233,,,
0,5799,,,0.8999999761581421,0.0,0.2619088590145111,,,
0,5849,,,0.800000011920929,0.0,0.24450209736824036,,,
0,5899,,,0.5,0.0,1.096454381942749,,,
0,5949,,,0.6000000238418579,0.0,0.784331202507019,,,
0,5999,,,0.800000011920929,0.0,0.4249202609062195,,,
0,6049,,,0.800000011920929,0.0,0.38016292452812195,,,
0,6099,,,0.8999999761581421,0.0,0.23275847733020782,,,
0,6149,,,1.0,1.0,0.12434633821249008,,,
0,6199,,,0.800000011920929,0.0,0.3321378827095032,,,
0,6249,,,0.699999988079071,0.0,0.44582515954971313,,,
0,6299,,,1.0,1.0,0.11979186534881592,,,
0,6349,,,0.5,0.0,0.7860752940177917,,,
0,6399,,,0.6000000238418579,0.0,0.674704909324646,,,
0,6449,,,0.800000011920929,0.0,0.3123094141483307,,,
0,6499,,,0.800000011920929,0.0,0.47575053572654724,,,
0,6549,,,0.699999988079071,0.0,0.41903549432754517,,,
0,6599,,,1.0,1.0,0.24526838958263397,,,
0,6649,,,0.6000000238418579,0.0,0.6927923560142517,,,
0,6699,,,0.800000011920929,0.0,0.6536725759506226,,,
0,6749,,,0.5,0.0,0.9535148739814758,,,
0,6799,,,0.6000000238418579,0.0,0.6844195127487183,,,
0,6849,,,0.8999999761581421,0.0,0.23492541909217834,,,
0,6899,,,0.800000011920929,0.0,0.2874286472797394,,,
0,6949,,,0.699999988079071,0.0,0.7140404582023621,,,
0,6999,,,0.699999988079071,0.0,0.4620499610900879,,,
0,7049,,,0.5,0.0,0.7178529500961304,,,
0,7099,,,0.8999999761581421,0.0,0.275023877620697,,,
0,7149,,,0.699999988079071,0.0,0.3958013951778412,,,
0,7199,,,0.699999988079071,0.0,0.5499046444892883,,,
0,7249,,,0.800000011920929,0.0,0.44823622703552246,,,
0,7299,,,0.800000011920929,0.0,0.4573555886745453,,,
0,7349,,,0.5,0.0,0.7876282930374146,,,
0,7399,,,0.699999988079071,0.0,0.4193601608276367,,,
0,7449,,,1.0,1.0,0.2277471274137497,,,
0,7499,,,0.8999999761581421,0.0,0.39241892099380493,,,
0,7549,,,0.8999999761581421,0.0,0.36420804262161255,,,
0,7599,,,0.800000011920929,0.0,0.4303661286830902,,,
0,7649,,,0.800000011920929,0.0,0.37572145462036133,,,
0,7699,,,0.6000000238418579,0.0,0.5319918990135193,,,
0,7749,,,1.0,1.0,0.12105657160282135,,,
0,7799,,,0.800000011920929,0.0,0.3212907910346985,,,
0,7849,,,0.8999999761581421,0.0,0.1806073784828186,,,
0,7899,,,0.699999988079071,0.0,0.4603523313999176,,,
0,7949,,,0.800000011920929,0.0,0.4468045234680176,,,
0,7999,,,0.699999988079071,0.0,0.7198559641838074,,,
0,7999,,,,,,0.7974539995193481,0.1315000057220459,0.44149908423423767
1,8000,0.7974539995193481,0.1315000057220459,,,,,,
