epoch,step,test_acc,test_aon,train_acc,train_aon,train_loss,val_acc,val_aon,val_loss
0,49,,,0.800000011920929,0.0,0.5107306241989136,,,
0,99,,,1.0,1.0,0.15319427847862244,,,
0,149,,,0.699999988079071,0.0,0.6005822420120239,,,
0,199,,,0.6000000238418579,0.0,0.5267745852470398,,,
0,249,,,1.0,1.0,0.18760822713375092,,,
0,299,,,0.699999988079071,0.0,0.6186908483505249,,,
0,349,,,0.699999988079071,0.0,0.46120110154151917,,,
0,399,,,0.800000011920929,0.0,0.40886688232421875,,,
0,449,,,1.0,1.0,0.21934977173805237,,,
0,499,,,0.8999999761581421,0.0,0.26202982664108276,,,
0,549,,,0.6000000238418579,0.0,0.4620160162448883,,,
0,599,,,0.8999999761581421,0.0,0.3058958053588867,,,
0,649,,,0.8999999761581421,0.0,0.34289222955703735,,,
0,699,,,0.8999999761581421,0.0,0.3101497292518616,,,
0,749,,,0.800000011920929,0.0,0.3710744082927704,,,
0,799,,,0.800000011920929,0.0,0.6001683473587036,,,
0,849,,,0.699999988079071,0.0,0.5961011648178101,,,
0,899,,,0.5,0.0,0.9098926782608032,,,
0,949,,,0.699999988079071,0.0,0.4219856262207031,,,
0,999,,,1.0,1.0,0.2576468884944916,,,
0,1049,,,0.8999999761581421,0.0,0.25455784797668457,,,
0,1099,,,1.0,1.0,0.18643033504486084,,,
0,1149,,,0.699999988079071,0.0,0.5777209997177124,,,
0,1199,,,0.6000000238418579,0.0,0.731218695640564,,,
0,1249,,,0.800000011920929,0.0,0.40718263387680054,,,
0,1299,,,0.8999999761581421,0.0,0.18005704879760742,,,
0,1349,,,0.8999999761581421,0.0,0.3014022409915924,,,
0,1399,,,0.699999988079071,0.0,0.5945485830307007,,,
0,1449,,,0.699999988079071,0.0,0.5337613821029663,,,
0,1499,,,0.699999988079071,0.0,0.4224207401275635,,,
0,1549,,,0.800000011920929,0.0,0.5179082751274109,,,
0,1599,,,0.8999999761581421,0.0,0.34343311190605164,,,
0,1649,,,0.800000011920929,0.0,0.4170750677585602,,,
0,1699,,,0.800000011920929,0.0,0.39906924962997437,,,
0,1749,,,0.699999988079071,0.0,0.4332731366157532,,,
0,1799,,,1.0,1.0,0.18666864931583405,,,
0,1849,,,0.8999999761581421,0.0,0.3361971080303192,,,
