epoch,step,test_acc,train_acc,train_loss,val_acc,val_loss
0,49,,0.800000011920929,0.5022996068000793,,
0,99,,0.800000011920929,0.4282017648220062,,
0,149,,0.800000011920929,0.7255422472953796,,
0,199,,0.8999999761581421,0.2392948567867279,,
0,249,,0.800000011920929,0.3906412422657013,,
0,299,,0.4000000059604645,0.7666939496994019,,
0,349,,0.800000011920929,0.42857426404953003,,
0,399,,0.699999988079071,0.6263540983200073,,
0,449,,0.699999988079071,0.5554271936416626,,
0,499,,0.5,1.1442285776138306,,
0,549,,0.8999999761581421,0.27404433488845825,,
0,599,,0.6000000238418579,0.5553187727928162,,
0,649,,0.6000000238418579,0.6596895456314087,,
0,699,,0.8999999761581421,0.3834713101387024,,
0,749,,0.8999999761581421,0.2899402379989624,,
0,799,,0.5,0.8298238515853882,,
0,849,,0.8999999761581421,0.2350868433713913,,
0,899,,0.8999999761581421,0.2214057743549347,,
0,949,,0.699999988079071,0.5637125372886658,,
0,999,,0.800000011920929,0.4383593499660492,,
0,1049,,0.8999999761581421,0.39494895935058594,,
0,1099,,0.8999999761581421,0.23783263564109802,,
0,1149,,0.6000000238418579,0.7208428978919983,,
0,1199,,1.0,0.2718040347099304,,
0,1249,,1.0,0.18169376254081726,,
0,1299,,1.0,0.26688188314437866,,
0,1349,,0.8999999761581421,0.23815536499023438,,
0,1399,,0.6000000238418579,0.6460524797439575,,
0,1449,,0.800000011920929,0.584670901298523,,
0,1499,,0.699999988079071,0.5973893404006958,,
0,1549,,0.800000011920929,0.41852301359176636,,
0,1599,,0.6000000238418579,0.7785415649414062,,
0,1649,,0.5,0.9454881548881531,,
0,1699,,0.699999988079071,0.7053894996643066,,
0,1749,,0.699999988079071,0.6325007677078247,,
0,1799,,1.0,0.23607668280601501,,
0,1849,,0.800000011920929,0.5459411144256592,,
0,1899,,0.800000011920929,0.559170126914978,,
0,1949,,0.6000000238418579,0.7318809628486633,,
0,1999,,0.699999988079071,0.5947034955024719,,
0,2049,,0.6000000238418579,0.6700524091720581,,
0,2099,,0.800000011920929,0.4857054352760315,,
0,2149,,0.6000000238418579,0.5892255902290344,,
0,2199,,0.8999999761581421,0.4029938578605652,,
0,2249,,0.699999988079071,0.41209912300109863,,
0,2299,,1.0,0.11723492294549942,,
0,2349,,0.800000011920929,0.27313700318336487,,
0,2399,,0.8999999761581421,0.2644640803337097,,
0,2449,,0.699999988079071,0.522620677947998,,
0,2499,,0.8999999761581421,0.30076172947883606,,
0,2549,,0.6000000238418579,0.5490307807922363,,
0,2599,,0.6000000238418579,0.6116023063659668,,
0,2649,,0.800000011920929,0.4588654637336731,,
0,2699,,0.8999999761581421,0.25881537795066833,,
0,2749,,0.699999988079071,0.41168755292892456,,
0,2799,,1.0,0.12860171496868134,,
0,2849,,0.800000011920929,0.3919770121574402,,
0,2899,,0.699999988079071,0.5058258771896362,,
0,2949,,0.800000011920929,0.43295949697494507,,
0,2999,,0.699999988079071,0.4408828318119049,,
0,3049,,0.800000011920929,0.29178205132484436,,
0,3099,,0.8999999761581421,0.26495373249053955,,
0,3149,,0.6000000238418579,0.5643656849861145,,
0,3199,,0.699999988079071,0.5807704925537109,,
0,3249,,0.699999988079071,0.5356383323669434,,
0,3299,,0.800000011920929,0.3651658594608307,,
0,3349,,0.8999999761581421,0.3343968093395233,,
0,3399,,0.8999999761581421,0.26985883712768555,,
0,3449,,0.5,0.7775386571884155,,
0,3499,,0.800000011920929,0.4282151162624359,,
0,3549,,0.800000011920929,0.4609611928462982,,
